"reasons__count","reasons__items__summary","reasons__items__type","reasons__items__reasonName","venue__id","venue__name","venue__location__address","venue__location__lat","venue__location__lng","venue__location__labeledLatLngs__label","venue__location__labeledLatLngs__lat","venue__location__labeledLatLngs__lng","venue__location__distance","venue__location__postalCode","venue__location__cc","venue__location__city","venue__location__state","venue__location__country","venue__location__formattedAddress__001","venue__location__formattedAddress__002","venue__location__formattedAddress__003","venue__categories__id","venue__categories__name","venue__categories__pluralName","venue__categories__shortName","venue__categories__icon__prefix","venue__categories__icon__suffix","venue__categories__primary","venue__photos__count","referralId","venue__location__crossStreet","venue__venuePage__id"
"0","This spot is popular","general","globalInteractionReason","4dbe9ed1a86e0e98a214e2ef","Giardino della Minerva","","40.68090554976658","14.753961624386875","display","40.68090554976658","14.753961624386875","1207","","IT","Salerno","Campania","Italia","Salerno Campania","Italia","","4deefb944765f83613cdba6e","Historic Site","Historic Sites","Historic Site","https://ss3.4sqi.net/img/categories_v2/arts_entertainment/historicsite_",".png","True","0","e-0-4dbe9ed1a86e0e98a214e2ef-31","",""
"0","This spot is popular","general","globalInteractionReason","4c912f73238c6dcb7de3bd55","Caffè et cafè","Corso Giuseppe Garibaldi 33","40.67444984846674","14.771869138362444","display","40.67444984846674","14.771869138362444","949","","IT","Salerno","Campania","Italia","Corso Giuseppe Garibaldi 33","Salerno Campania","Italia","4bf58dd8d48988d116941735","Bar","Bars","Bar","https://ss3.4sqi.net/img/categories_v2/nightlife/pub_",".png","True","0","e-0-4c912f73238c6dcb7de3bd55-32","",""
"0","This spot is popular","general","globalInteractionReason","4d43f67a3616b60c2a2ddfc2","Oro Nero","Piazza Caduti di Brescia","40.663781580555074","14.79604212472557","display","40.663781580555074","14.79604212472557","3146","","IT","Salerno","Campania","Italia","Piazza Caduti di Brescia (via Trento)","Salerno Campania","Italia","4bf58dd8d48988d16d941735","Café","Cafés","Café","https://ss3.4sqi.net/img/categories_v2/food/cafe_",".png","True","0","e-0-4d43f67a3616b60c2a2ddfc2-33","via Trento",""
"0","This spot is popular","general","globalInteractionReason","5570a06e498ef37455db4b89","Pizzeria Sorbillo","Via Corso Garibaldi 29/13","40.67408164817282","14.77249916646382","display","40.67408164817282","14.77249916646382","1006","","IT","Salerno","Campania","Italia","Via Corso Garibaldi 29/13","Salerno Campania","Italia","4bf58dd8d48988d1ca941735","Pizza Place","Pizza Places","Pizza","https://ss3.4sqi.net/img/categories_v2/food/pizza_",".png","True","0","e-0-5570a06e498ef37455db4b89-34","",""
"0","This spot is popular","general","globalInteractionReason","4c93aba458d4b60c6e762129","Bar Nettuno","Via Roberto Santa Maria","40.669048738421566","14.789877876012287","display","40.669048738421566","14.789877876012287","2369","","IT","Salerno","Campania","Italia","Via Roberto Santa Maria","Salerno Campania","Italia","4bf58dd8d48988d1c9941735","Ice Cream Shop","Ice Cream Shops","Ice Cream","https://ss3.4sqi.net/img/categories_v2/food/icecream_",".png","True","0","e-0-4c93aba458d4b60c6e762129-35","",""
"0","This spot is popular","general","globalInteractionReason","51f900c2498e08bca9f12f7e","Pasticceria R. Bassano","Corso G. Garibaldi, 55","40.67464","14.771","display","40.67464","14.771","907","84123","IT","Salerno","Campania","Italia","Corso G. Garibaldi, 55","84123 Salerno Campania","Italia","4bf58dd8d48988d16a941735","Bakery","Bakeries","Bakery","https://ss3.4sqi.net/img/categories_v2/food/bakery_",".png","True","0","e-0-51f900c2498e08bca9f12f7e-36","","67686324"
"0","This spot is popular","general","globalInteractionReason","4de2979c7d8b2547eb07e1fe","Bar Verdi","p.zza M. Luciani","40.679419431900534","14.752643286044744","display","40.679419431900534","14.752643286044744","1350","","IT","Salerno","Campania","Italia","p.zza M. Luciani","Salerno Campania","Italia","4bf58dd8d48988d116941735","Bar","Bars","Bar","https://ss3.4sqi.net/img/categories_v2/nightlife/pub_",".png","True","0","e-0-4de2979c7d8b2547eb07e1fe-37","",""
"0","This spot is popular","general","globalInteractionReason","4cdf019dcf9060fcb3c8d58d","Portovecchio","Molo Manfredi, 38","40.67735","14.75181","display","40.67735","14.75181","1490","84121","IT","Salerno","Campania","Italia","Molo Manfredi, 38","84121 Salerno Campania","Italia","4bf58dd8d48988d1ce941735","Seafood Restaurant","Seafood Restaurants","Seafood","https://ss3.4sqi.net/img/categories_v2/food/seafood_",".png","True","0","e-0-4cdf019dcf9060fcb3c8d58d-38","",""
"0","This spot is popular","general","globalInteractionReason","57cdc82c498e231d205cdda9","Re Denari","Via Pietro del Pezzo 60","40.672426","14.792275","display","40.672426","14.792275","2327","84133","IT","Salerno","Campania","Italia","Via Pietro del Pezzo 60","84133 Salerno Campania","Italia","4bf58dd8d48988d1ca941735","Pizza Place","Pizza Places","Pizza","https://ss3.4sqi.net/img/categories_v2/food/pizza_",".png","True","0","e-0-57cdc82c498e231d205cdda9-39","",""
"0","This spot is popular","general","globalInteractionReason","5134dfaee4b07cce57ca97a7","Resilienza","Via Santa Teresa 1","40.678577","14.751811","display","40.678577","14.751811","1443","84121","IT","Salerno","Campania","Italia","Via Santa Teresa 1 (Porto di Salerno)","84121 Salerno Campania","Italia","4bf58dd8d48988d1ca941735","Pizza Place","Pizza Places","Pizza","https://ss3.4sqi.net/img/categories_v2/food/pizza_",".png","True","0","e-0-5134dfaee4b07cce57ca97a7-40","Porto di Salerno","52160425"
"0","This spot is popular","general","globalInteractionReason","4c48b4f2b5eec9b613b0c6a3","Pizzeria Pummarola 'ncoppa","Lungomare Colombo, 341","40.658013051311265","14.801364109462055","display","40.658013051311265","14.801364109462055","3912","84129","IT","Salerno","Campania","Italia","Lungomare Colombo, 341","84129 Salerno Campania","Italia","4bf58dd8d48988d1ca941735","Pizza Place","Pizza Places","Pizza","https://ss3.4sqi.net/img/categories_v2/food/pizza_",".png","True","0","e-0-4c48b4f2b5eec9b613b0c6a3-41","",""
"0","This spot is popular","general","globalInteractionReason","4c0a9a5a009a0f4797b0e9bf","Pizzeria Carminuccio","Via Picenza, 117","40.655002536675575","14.811571736750397","display","40.655002536675575","14.811571736750397","4777","84131","IT","Salerno","Campania","Italia","Via Picenza, 117","84131 Salerno Campania","Italia","4bf58dd8d48988d110941735","Italian Restaurant","Italian Restaurants","Italian","https://ss3.4sqi.net/img/categories_v2/food/italian_",".png","True","0","e-0-4c0a9a5a009a0f4797b0e9bf-42","",""
"0","This spot is popular","general","globalInteractionReason","4ff5f9abe4b0cdc6b7be7e7d","Terzo Tempo","via Calderulo, 4","40.6954322839861","14.833069305114364","display","40.6954322839861","14.833069305114364","5668","","IT","San Mango Piemonte","Campania","Italia","via Calderulo, 4","San Mango Piemonte Campania","Italia","4cce455aebf7b749d5e191f5","Soccer Field","Soccer Fields","Soccer Field","https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_soccer_",".png","True","0","e-0-4ff5f9abe4b0cdc6b7be7e7d-43","",""
"0","This spot is popular","general","globalInteractionReason","4c30aa86452620a1f1691f0f","Zeppola Dorata","via mar Ionio","40.684272975362234","14.722151934909663","display","40.684272975362234","14.722151934909663","3885","84098","IT","Pontecagnano","Campania","Italia","via mar Ionio","84098 Pontecagnano Campania","Italia","4bf58dd8d48988d1bc941735","Cupcake Shop","Cupcake Shops","Cupcakes","https://ss3.4sqi.net/img/categories_v2/food/cupcakes_",".png","True","0","e-0-4c30aa86452620a1f1691f0f-44","",""
"0","This spot is popular","general","globalInteractionReason","4bcf290c0ffdce72b142b2c0","Hotel Raito","Via Nuova Raito 9","40.66840287648519","14.717160982588114","display","40.66840287648519","14.717160982588114","4578","84019","IT","Vietri sul Mare","Campania","Italia","Via Nuova Raito 9","84019 Vietri sul Mare Campania","Italia","4bf58dd8d48988d1fa931735","Hotel","Hotels","Hotel","https://ss3.4sqi.net/img/categories_v2/travel/hotel_",".png","True","0","e-0-4bcf290c0ffdce72b142b2c0-45","",""
"0","This spot is popular","general","globalInteractionReason","5281edb111d2bb274ab0240a","Il Faro di Capo d'Orso","Via Taiani Diego, 48","40.67108210000001","14.7281321","display","40.67108210000001","14.7281321","3606","84010","IT","Maiori","Campania","Italia","Via Taiani Diego, 48","84010 Maiori Campania","Italia","4bf58dd8d48988d1c4941735","Restaurant","Restaurants","Restaurant","https://ss3.4sqi.net/img/categories_v2/food/default_",".png","True","0","e-0-5281edb111d2bb274ab0240a-46","",""
"0","This spot is popular","general","globalInteractionReason","4cc13da856bda093bdd6ea35","Ristorante Acquapazza","Corso Garibaldi, 38","40.646872053122024","14.701603346408007","display","40.646872053122024","14.701603346408007","6874","84010","IT","Cetara","Campania","Italia","Corso Garibaldi, 38","84010 Cetara Campania","Italia","4bf58dd8d48988d110941735","Italian Restaurant","Italian Restaurants","Italian","https://ss3.4sqi.net/img/categories_v2/food/italian_",".png","True","0","e-0-4cc13da856bda093bdd6ea35-47","",""
"0","This spot is popular","general","globalInteractionReason","4deaa75bd22da22d4eda5fba","Pizzeria L'angelo & Il Diavolo","Via matteo lecce 16","40.69952767426434","14.829663978808584","display","40.69952767426434","14.829663978808584","5530","","IT","Sordina","Campania","Italia","Via matteo lecce 16","Sordina Campania","Italia","4bf58dd8d48988d1ca941735","Pizza Place","Pizza Places","Pizza","https://ss3.4sqi.net/img/categories_v2/food/pizza_",".png","True","0","e-0-4deaa75bd22da22d4eda5fba-48","",""
"0","This spot is popular","general","globalInteractionReason","4dbff6f5f7b115b875d51c92","Al Convento","Piazza S.Francesco","40.647324899927604","14.700757622660184","display","40.647324899927604","14.700757622660184","6904","","IT","Cetara","Campania","Italia","Piazza S.Francesco","Cetara Campania","Italia","4bf58dd8d48988d110941735","Italian Restaurant","Italian Restaurants","Italian","https://ss3.4sqi.net/img/categories_v2/food/italian_",".png","True","0","e-0-4dbff6f5f7b115b875d51c92-49","",""
"0","This spot is popular","general","globalInteractionReason","4e69d2bda809290267ba51fd","Mediateca Marte","Corso Umberto 137","40.69814549737807","14.709399222121643","display","40.69814549737807","14.709399222121643","5253","84013","IT","Cava de' Tirreni","Campania","Italia","Corso Umberto 137","84013 Cava de' Tirreni Campania","Italia","4bf58dd8d48988d171941735","Event Space","Event Spaces","Event Space","https://ss3.4sqi.net/img/categories_v2/building/eventspace_",".png","True","0","e-0-4e69d2bda809290267ba51fd-50","",""
"0","This spot is popular","general","globalInteractionReason","4d4d32579ee1a35ddaea22df","Costiera Amalfitana","","40.644106241477296","14.693832923110316","display","40.644106241477296","14.693832923110316","7589","","IT","Amalfi","Campania","Italia","Amalfi Campania","Italia","","4bf58dd8d48988d1e0941735","Harbor / Marina","Harbors / Marinas","Harbor / Marina","https://ss3.4sqi.net/img/categories_v2/parks_outdoors/harbor_",".png","True","0","e-0-4d4d32579ee1a35ddaea22df-51","",""
"0","This spot is popular","general","globalInteractionReason","4ca4a474554b236ab5e93048","Hotel Cetus","","40.64968260596749","14.704516875785995","display","40.64968260596749","14.704516875785995","6494","","IT","","","Italia","Italia","","","4bf58dd8d48988d1fa931735","Hotel","Hotels","Hotel","https://ss3.4sqi.net/img/categories_v2/travel/hotel_",".png","True","0","e-0-4ca4a474554b236ab5e93048-52","",""
"0","This spot is popular","general","globalInteractionReason","4b5f6b27f964a5202fb929e3","Il Giardino Degli Dei","Via Sant'Eustachio 44/48","40.66485481522601","14.812633417461662","display","40.66485481522601","14.812633417461662","4240","84133","IT","Salerno","Campania","Italia","Via Sant'Eustachio 44/48","84133 Salerno Campania","Italia","4bf58dd8d48988d1ca941735","Pizza Place","Pizza Places","Pizza","https://ss3.4sqi.net/img/categories_v2/food/pizza_",".png","True","0","e-0-4b5f6b27f964a5202fb929e3-53","",""
"0","This spot is popular","general","globalInteractionReason","4be712822457a5930982ad15","Jacaré","Via Nicotera 93","40.724202744342016","14.758286068975016","display","40.724202744342016","14.758286068975016","4716","84080","IT","Pellezzano","Campania","Italia","Via Nicotera 93","84080 Pellezzano Campania","Italia","4bf58dd8d48988d16b941735","Brazilian Restaurant","Brazilian Restaurants","Brazilian","https://ss3.4sqi.net/img/categories_v2/food/argentinian_",".png","True","0","e-0-4be712822457a5930982ad15-54","",""
"0","This spot is popular","general","globalInteractionReason","4c72e0927121a1cdbfb663d1","I Due Fratelli","Via Molina di Vietri Km. 49","40.6769086399068","14.723734723578234","display","40.6769086399068","14.723734723578234","3797","84019","IT","Vietri sul Mare","Campania","Italia","Via Molina di Vietri Km. 49","84019 Vietri sul Mare Campania","Italia","4bf58dd8d48988d1ca941735","Pizza Place","Pizza Places","Pizza","https://ss3.4sqi.net/img/categories_v2/food/pizza_",".png","True","0","e-0-4c72e0927121a1cdbfb663d1-55","",""
"0","This spot is popular","general","globalInteractionReason","4ead26f46da1a0e3a45d7b20","Pasticceria Mancini","Viale Giuseppe Verdi 1","40.65433814820145","14.812117369385396","display","40.65433814820145","14.812117369385396","4860","84131","IT","Salerno","Campania","Italia","Viale Giuseppe Verdi 1","84131 Salerno Campania","Italia","4bf58dd8d48988d1c9941735","Ice Cream Shop","Ice Cream Shops","Ice Cream","https://ss3.4sqi.net/img/categories_v2/food/icecream_",".png","True","0","e-0-4ead26f46da1a0e3a45d7b20-56","",""
"0","This spot is popular","general","globalInteractionReason","51fc1a6c498e00ae5d245ca9","Tenuta Na.Ri.","Via Gioacchino Trezza 1","40.687511","14.703928","display","40.687511","14.703928","5446","84013","IT","Cava de' Tirreni","Campania","Italia","Via Gioacchino Trezza 1","84013 Cava de' Tirreni Campania","Italia","4bf58dd8d48988d110941735","Italian Restaurant","Italian Restaurants","Italian","https://ss3.4sqi.net/img/categories_v2/food/italian_",".png","True","0","e-0-51fc1a6c498e00ae5d245ca9-57","",""
"0","This spot is popular","general","globalInteractionReason","4c5b0213b05c1b8de9a6d9b1","La Cuopperia del Convento","Marina di Cetara","40.64679670841182","14.702220781150713","display","40.64679670841182","14.702220781150713","6837","","IT","Cetara","Campania","Italia","Marina di Cetara","Cetara Campania","Italia","4bf58dd8d48988d1ce941735","Seafood Restaurant","Seafood Restaurants","Seafood","https://ss3.4sqi.net/img/categories_v2/food/seafood_",".png","True","0","e-0-4c5b0213b05c1b8de9a6d9b1-58","",""
"0","This spot is popular","general","globalInteractionReason","4cb1c1cacbab236add39ab73","Cetara","","40.64672598610045","14.701959721486572","display","40.64672598610045","14.701959721486572","6859","","IT","Cetara","Campania","Italia","Cetara Campania","Italia","","4bf58dd8d48988d1e2941735","Beach","Beaches","Beach","https://ss3.4sqi.net/img/categories_v2/parks_outdoors/beach_",".png","True","0","e-0-4cb1c1cacbab236add39ab73-59","",""
"0","This spot is popular","general","globalInteractionReason","4c87e81bbf40a1cd919f08b4","Piazza Duomo","Corso Umberto I, 190-208","40.700288542470815","14.707421490102972","display","40.700288542470815","14.707421490102972","5492","84013","IT","Cava de' Tirreni","Campania","Italia","Corso Umberto I, 190-208","84013 Cava de' Tirreni Campania","Italia","4bf58dd8d48988d164941735","Plaza","Plazas","Plaza","https://ss3.4sqi.net/img/categories_v2/parks_outdoors/plaza_",".png","True","0","e-0-4c87e81bbf40a1cd919f08b4-60","",""
"0","This spot is popular","general","globalInteractionReason","4c67fc63f7a80f47a0e4a17a","The Space Cinema","Viale Antonio Bandiera","40.647502123794716","14.82143963540322","display","40.647502123794716","14.82143963540322","5953","84131","IT","Salerno","Campania","Italia","Viale Antonio Bandiera","84131 Salerno Campania","Italia","4bf58dd8d48988d180941735","Multiplex","Multiplexes","Cineplex","https://ss3.4sqi.net/img/categories_v2/arts_entertainment/movietheater_",".png","True","0","e-0-4c67fc63f7a80f47a0e4a17a-61","",""
"0","This spot is popular","general","globalInteractionReason","4c42d660ff711b8def1d1405","Erchie Beach","","40.63748615317771","14.694003769391664","display","40.63748615317771","14.694003769391664","8016","","IT","Salerno","Campania","Italia","Salerno Campania","Italia","","4bf58dd8d48988d1e2941735","Beach","Beaches","Beach","https://ss3.4sqi.net/img/categories_v2/parks_outdoors/beach_",".png","True","0","e-0-4c42d660ff711b8def1d1405-62","",""
"0","This spot is popular","general","globalInteractionReason","4d89ecdca0afdcb3a948a2ab","ristorante pascalo","via giuseppe pellegrino 154","40.66835113623675","14.721894264221191","display","40.66835113623675","14.721894264221191","4207","84019","IT","Vietri sul Mare","Campania","Italia","via giuseppe pellegrino 154","84019 Vietri sul Mare Campania","Italia","4bf58dd8d48988d147941735","Diner","Diners","Diner","https://ss3.4sqi.net/img/categories_v2/food/diner_",".png","True","0","e-0-4d89ecdca0afdcb3a948a2ab-63","","69737965"
"0","This spot is popular","general","globalInteractionReason","4da6e5ab5da37feee891d486","Gran Blues Cafe","Via Vittorio Veneto, 15","40.70374788980562","14.706973579448634","display","40.70374788980562","14.706973579448634","5677","84013","IT","Cava de' Tirreni","Campania","Italia","Via Vittorio Veneto, 15","84013 Cava de' Tirreni Campania","Italia","4bf58dd8d48988d16d941735","Café","Cafés","Café","https://ss3.4sqi.net/img/categories_v2/food/cafe_",".png","True","0","e-0-4da6e5ab5da37feee891d486-64","",""
"0","This spot is popular","general","globalInteractionReason","4c3796a93849c9280dfbbdb1","Terra Antica","","40.735475074053724","14.775951341823458","display","40.735475074053724","14.775951341823458","5934","","IT","Baronissi","Campania","Italia","Baronissi Campania","Italia","","4bf58dd8d48988d110941735","Italian Restaurant","Italian Restaurants","Italian","https://ss3.4sqi.net/img/categories_v2/food/italian_",".png","True","0","e-0-4c3796a93849c9280dfbbdb1-65","",""
"0","This spot is popular","general","globalInteractionReason","52daf484498eb223df4be1e2","Il Giardino degli Dei","Uscita Autostradale SA-NA","40.71432496928547","14.70272287667367","display","40.71432496928547","14.70272287667367","6558","84013","IT","Cava de' Tirreni","Campania","Italia","Uscita Autostradale SA-NA","84013 Cava de' Tirreni Campania","Italia","4bf58dd8d48988d1ca941735","Pizza Place","Pizza Places","Pizza","https://ss3.4sqi.net/img/categories_v2/food/pizza_",".png","True","0","e-0-52daf484498eb223df4be1e2-66","",""
"0","This spot is popular","general","globalInteractionReason","4d53155eff8a721ea25c7078","Corso Umberto","","40.70485377631064","14.704663498748223","display","40.70485377631064","14.704663498748223","5905","","IT","","","Italia","Italia","","","4deefb944765f83613cdba6e","Historic Site","Historic Sites","Historic Site","https://ss3.4sqi.net/img/categories_v2/arts_entertainment/historicsite_",".png","True","0","e-0-4d53155eff8a721ea25c7078-67","",""
"0","This spot is popular","general","globalInteractionReason","4d947993b550a09398b68687","Evù","","40.67152284897178","14.72854640311446","display","40.67152284897178","14.72854640311446","3556","","IT","","","Italia","Italia","","","4bf58dd8d48988d110941735","Italian Restaurant","Italian Restaurants","Italian","https://ss3.4sqi.net/img/categories_v2/food/italian_",".png","True","0","e-0-4d947993b550a09398b68687-68","",""
"0","This spot is popular","general","globalInteractionReason","4b3ca33ef964a520cb8525e3","La Baia beach","Via Ligea","40.67084330462508","14.73494969853536","display","40.67084330462508","14.73494969853536","3085","","IT","Salerno","Campania","Italia","Via Ligea","Salerno Campania","Italia","4bf58dd8d48988d1e2941735","Beach","Beaches","Beach","https://ss3.4sqi.net/img/categories_v2/parks_outdoors/beach_",".png","True","0","e-0-4b3ca33ef964a520cb8525e3-69","",""
"0","This spot is popular","general","globalInteractionReason","4cc32957b2beb1f79bcb144c","Nido Del Falco","Via Casignano 3","40.728544087654264","14.766556504811314","display","40.728544087654264","14.766556504811314","5128","84080","IT","Pellezzano","Campania","Italia","Via Casignano 3","84080 Pellezzano Campania","Italia","4bf58dd8d48988d1c4941735","Restaurant","Restaurants","Restaurant","https://ss3.4sqi.net/img/categories_v2/food/default_",".png","True","0","e-0-4cc32957b2beb1f79bcb144c-70","",""
"0","This spot is popular","general","globalInteractionReason","4cd06a2f3e63721ed5f99dcc","Pulecenella","Via Scavata Case Rosse, 88","40.64557779020597","14.864201545715332","display","40.64557779020597","14.864201545715332","9094","84131","IT","Salerno","Campania","Italia","Via Scavata Case Rosse, 88","84131 Salerno Campania","Italia","4bf58dd8d48988d1ca941735","Pizza Place","Pizza Places","Pizza","https://ss3.4sqi.net/img/categories_v2/food/pizza_",".png","True","0","e-0-4cd06a2f3e63721ed5f99dcc-71","",""
"0","This spot is popular","general","globalInteractionReason","4f6dc725e4b0ad1af4c6d2eb","Media World","Via Roberto Wenner 16","40.63583736","14.83841016","display","40.63583736","14.83841016","7887","84131","IT","Salerno","Campania","Italia","Via Roberto Wenner 16 (Via Wenner, 16)","84131 Salerno Campania","Italia","4bf58dd8d48988d122951735","Electronics Store","Electronics Stores","Electronics","https://ss3.4sqi.net/img/categories_v2/shops/technology_",".png","True","0","e-0-4f6dc725e4b0ad1af4c6d2eb-72","Via Wenner, 16","454279990"
"0","This spot is popular","general","globalInteractionReason","4d3a3a6f0333a093969c5234","Il Moro","Corso Umbeto I, 56","40.697376477168326","14.710132512892391","display","40.697376477168326","14.710132512892391","5167","","IT","Cava de' Tirreni","Campania","Italia","Corso Umbeto I, 56 (Borgo Scacciaventi)","Cava de' Tirreni Campania","Italia","4bf58dd8d48988d1e7931735","Jazz Club","Jazz Clubs","Jazz Club","https://ss3.4sqi.net/img/categories_v2/arts_entertainment/musicvenue_jazzclub_",".png","True","0","e-0-4d3a3a6f0333a093969c5234-73","Borgo Scacciaventi",""
"0","This spot is popular","general","globalInteractionReason","4ddb6afa8877caae80156c65","Holiday Inn","CORSO MAZZINI SNC","40.71370908046316","14.701815771155363","display","40.71370908046316","14.701815771155363","6586","840105","IT","Cava de' Tirreni","Campania","Italia","CORSO MAZZINI SNC","840105 Cava de' Tirreni Campania","Italia","4bf58dd8d48988d1fa931735","Hotel","Hotels","Hotel","https://ss3.4sqi.net/img/categories_v2/travel/hotel_",".png","True","0","e-0-4ddb6afa8877caae80156c65-74","",""
"0","This spot is popular","general","globalInteractionReason","4e05f0bb1838eb15aef73e05","La Voce Del Mare","","40.666611","14.717956","display","40.666611","14.717956","4588","","IT","Vietri sul Mare","Campania","Italia","Vietri sul Mare Campania","Italia","","4d4b7105d754a06374d81259","Food","Food","Food","https://ss3.4sqi.net/img/categories_v2/food/default_",".png","True","0","e-0-4e05f0bb1838eb15aef73e05-75","",""
"0","This spot is popular","general","globalInteractionReason","4c17cb6c834e2d7f24e92780","Pizzeria Pulcinella","","40.643578525990876","14.862903956873215","display","40.643578525990876","14.862903956873215","9101","","IT","","","Italia","Italia","","","4bf58dd8d48988d1ca941735","Pizza Place","Pizza Places","Pizza","https://ss3.4sqi.net/img/categories_v2/food/pizza_",".png","True","0","e-0-4c17cb6c834e2d7f24e92780-76","",""
"0","This spot is popular","general","globalInteractionReason","4ba1183ef964a5202f9737e3","Lloyd's Baia Hotel","Via Enrico De Marinis 2","40.67172071801389","14.734220793664868","display","40.67172071801389","14.734220793664868","3102","84013","IT","Vietri sul Mare","Campania","Italia","Via Enrico De Marinis 2","84013 Vietri sul Mare Campania","Italia","4bf58dd8d48988d1fa931735","Hotel","Hotels","Hotel","https://ss3.4sqi.net/img/categories_v2/travel/hotel_",".png","True","0","e-0-4ba1183ef964a5202f9737e3-77","","158806649"
"0","This spot is popular","general","globalInteractionReason","4f849da8e4b042c5da6d5287","Hotel VillaPoseidon MaisonDeCharme","Alfonso Gatto Street","40.68019695042753","14.749681268968727","display","40.68019695042753","14.749681268968727","1576","84125","IT","Salerno","Campania","Italia","Alfonso Gatto Street (3)","84125 Salerno Campania","Italia","4bf58dd8d48988d1d5941735","Hotel Bar","Hotel Bars","Hotel Bar","https://ss3.4sqi.net/img/categories_v2/travel/hotel_bar_",".png","True","0","e-0-4f849da8e4b042c5da6d5287-78","3",""
"0","This spot is popular","general","globalInteractionReason","4c6e98f0c5243704de562beb","Lido Risorgimento","","40.667396","14.7207879","display","40.667396","14.7207879","4334","","IT","Vietri sul Mare","Campania","Italia","Vietri sul Mare Campania","Italia","","4bf58dd8d48988d1e2941735","Beach","Beaches","Beach","https://ss3.4sqi.net/img/categories_v2/parks_outdoors/beach_",".png","True","0","e-0-4c6e98f0c5243704de562beb-79","",""
"0","This spot is popular","general","globalInteractionReason","4e62d116b61cd78088bb9f66","Antica Caffetteria","Via Delle Calabrie, 16","40.648945561037415","14.853913642354707","display","40.648945561037415","14.853913642354707","8150","","IT","Salerno","Campania","Italia","Via Delle Calabrie, 16","Salerno Campania","Italia","4bf58dd8d48988d16d941735","Café","Cafés","Café","https://ss3.4sqi.net/img/categories_v2/food/cafe_",".png","True","0","e-0-4e62d116b61cd78088bb9f66-80","",""
"0","This spot is popular","general","globalInteractionReason","4d8e70f3d265236a45d40a17","Hosteria al civico 2","Corso Principe Amedeo 107","40.70079663520207","14.709116220474241","display","40.70079663520207","14.709116220474241","5380","","IT","Cava de' Tirreni","Campania","Italia","Corso Principe Amedeo 107","Cava de' Tirreni Campania","Italia","4bf58dd8d48988d110941735","Italian Restaurant","Italian Restaurants","Italian","https://ss3.4sqi.net/img/categories_v2/food/italian_",".png","True","0","e-0-4d8e70f3d265236a45d40a17-81","",""
"0","This spot is popular","general","globalInteractionReason","4c74280fd8948cfa333664da","Bruschetteria Albori","Via Capodimuro","40.668595268659885","14.702754020690918","display","40.668595268659885","14.702754020690918","5730","SA","IT","Albori","Campania","Italia","Via Capodimuro","SA Albori Campania","Italia","4bf58dd8d48988d155941735","Gastropub","Gastropubs","Gastropub","https://ss3.4sqi.net/img/categories_v2/food/gastropub_",".png","True","0","e-0-4c74280fd8948cfa333664da-82","",""
"0","This spot is popular","general","globalInteractionReason","4c460d3609ba95211c5d3f00","Eco del Mare","Via Pellegrino","40.66826281508854","14.722090536973118","display","40.66826281508854","14.722090536973118","4196","","IT","Vietri sul Mare","Campania","Italia","Via Pellegrino","Vietri sul Mare Campania","Italia","4bf58dd8d48988d1c9941735","Ice Cream Shop","Ice Cream Shops","Ice Cream","https://ss3.4sqi.net/img/categories_v2/food/icecream_",".png","True","0","e-0-4c460d3609ba95211c5d3f00-83","",""
"0","This spot is popular","general","globalInteractionReason","4b929153f964a520260534e3","IKEA","Via Salvatore Allende","40.75272769291538","14.788550253137164","display","40.75272769291538","14.788550253137164","8006","84081","IT","Baronissi","Campania","Italia","Via Salvatore Allende (Loc. Orignano)","84081 Baronissi Campania","Italia","4bf58dd8d48988d1f8941735","Furniture / Home Store","Furniture / Home Stores","Furniture / Home","https://ss3.4sqi.net/img/categories_v2/shops/furniture_",".png","True","0","e-0-4b929153f964a520260534e3-84","Loc. Orignano",""
